-1.021109,0.000518,0.000000
-0.968213,0.000497,0.000000
-1.004919,0.000509,0.000000
-1.006428,0.000508,0.000000
-0.989079,0.000501,0.000000
-1.010638,0.000511,0.000000
-0.973818,0.000493,0.000000
-1.005444,0.000508,0.000000
-1.026593,0.000516,0.000000
-1.011879,0.000511,0.000000
-0.959840,0.000490,0.000000
-1.003885,0.000501,0.000000
-0.983770,0.000496,0.000000
-1.020686,0.000509,0.000000
-1.033210,0.000515,0.000000
-1.030353,0.000514,0.000000
-0.978622,0.000492,0.000000
-0.967231,0.000487,0.000000
-0.966734,0.000489,0.000000
-1.042786,0.000517,0.000000
-0.999988,0.000500,0.000000
-0.998411,0.000501,0.000000
-0.995931,0.000496,0.000000
-0.982901,0.000495,0.000000
-1.012955,0.000504,0.000000
-0.996511,0.000497,0.000000
-1.003049,0.000499,0.000000
-0.995080,0.000496,0.000000
-1.003216,0.000499,0.000000
-0.990467,0.000494,0.000000
-1.015260,0.000502,0.000000
-1.023449,0.000505,0.000000
-0.992280,0.000493,0.000000
-1.021787,0.000504,0.000000
-0.977792,0.000486,0.000000
-0.927061,0.000468,0.000000
-0.960965,0.000474,0.000000
-0.996313,0.000492,0.000000
-1.027072,0.000501,0.000000
-1.031804,0.000505,0.000000
-1.013965,0.000500,0.000000
-1.019146,0.000499,0.000000
-1.040404,0.000509,0.000000
-1.007653,0.000493,0.000000
-1.017941,0.000499,0.000000
-0.997099,0.000489,0.000000
-1.007087,0.000492,0.000000
-1.025200,0.000505,0.000000
-0.975522,0.000482,0.000000
-0.995079,0.000490,0.000000
-1.038640,0.000503,0.000000
-1.007910,0.000490,0.000000
-1.012616,0.000497,0.000000
-1.007299,0.000491,0.000000
-0.992043,0.000488,0.000000
-1.019624,0.000498,0.000000
-0.974400,0.000483,0.000000
-1.016897,0.000493,0.000000
-1.016732,0.000495,0.000000
-1.023846,0.000497,0.000000
-1.020021,0.000493,0.000000
-0.983628,0.000480,0.000000
-0.952069,0.000468,0.000000
-1.001953,0.000489,0.000000
-1.001554,0.000484,0.000000
-0.985528,0.000475,0.000000
-0.971432,0.000475,0.000000
-1.052210,0.000508,0.000000
-1.060394,0.000508,0.000000
-1.019928,0.000492,0.000000
-1.065486,0.000513,0.000000
-1.016511,0.000488,0.000000
-1.019703,0.000492,0.000000
-1.055394,0.000506,0.000000
-1.004592,0.000485,0.000000
-1.030452,0.000495,0.000000
-1.024843,0.000491,0.000000
-0.980900,0.000475,0.000000
-1.009182,0.000483,0.000000
-1.057029,0.000506,0.000000
-1.023505,0.000492,0.000000
-1.012459,0.000486,0.000000
-1.030759,0.000498,0.000000
-1.017119,0.000490,0.000000
-1.009834,0.000480,0.000000
-1.044097,0.000499,0.000000
-1.046339,0.000493,0.000000
-1.099218,0.000522,0.000000
-1.037825,0.000496,0.000000
-0.968517,0.000470,0.000000
-1.032769,0.000492,0.000000
-0.993553,0.000475,0.000000
-1.092525,0.000514,0.000000
-1.053859,0.000502,0.000000
-1.021927,0.000487,0.000000
-1.041084,0.000494,0.000000
-0.998595,0.000478,0.000000
-1.061191,0.000499,0.000000
-1.029022,0.000489,0.000000
-1.038789,0.000493,0.000000
-1.060592,0.000501,0.000000
-1.062892,0.000508,0.000000
-1.017277,0.000481,0.000000
-1.055375,0.000500,0.000000
-1.010023,0.000483,0.000000
-0.993900,0.000472,0.000000
-1.077816,0.000506,0.000000
-1.060328,0.000500,0.000000
-1.047769,0.000500,0.000000
-1.066843,0.000504,0.000000
-1.038078,0.000493,0.000000
-1.006867,0.000483,0.000000
-1.053633,0.000497,0.000000
-1.048783,0.000494,0.000000
-1.067236,0.000504,0.000000
-1.047694,0.000494,0.000000
-1.041253,0.000490,0.000000
-1.078444,0.000507,0.000000
-1.094720,0.000511,0.000000
-1.073419,0.000508,0.000000
-1.063736,0.000502,0.000000
-1.085151,0.000508,0.000000
-1.049081,0.000491,0.000000
-1.057029,0.000499,0.000000
-1.049332,0.000492,0.000000
-1.090324,0.000513,0.000000
-1.046942,0.000492,0.000000
-1.063517,0.000503,0.000000
-1.008559,0.000477,0.000000
-1.062435,0.000499,0.000000
-1.082881,0.000508,0.000000
-1.072289,0.000502,0.000000
-1.057652,0.000496,0.000000
-1.063805,0.000501,0.000000
-1.054063,0.000496,0.000000
-1.088064,0.000508,0.000000
-1.039177,0.000485,0.000000
-1.040278,0.000488,0.000000
-1.073676,0.000502,0.000000
-1.111469,0.000518,0.000000
-1.107643,0.000517,0.000000
-1.009264,0.000476,0.000000
-1.066042,0.000501,0.000000
-1.083311,0.000507,0.000000
-1.091851,0.000513,0.000000
-1.105816,0.000516,0.000000
-1.070747,0.000503,0.000000
-1.080076,0.000505,0.000000
-1.121317,0.000522,0.000000
-1.130612,0.000525,0.000000
-1.130460,0.000527,0.000000
-1.130910,0.000524,0.000000
-1.107093,0.000513,0.000000
-1.072588,0.000501,0.000000
-1.075986,0.000508,0.000000
-1.126594,0.000523,0.000000
-1.097806,0.000510,0.000000
-1.082511,0.000507,0.000000
-1.103843,0.000513,0.000000
-1.139695,0.000528,0.000000
-1.095006,0.000512,0.000000
-1.138171,0.000532,0.000000
-1.079260,0.000509,0.000000
-1.140110,0.000533,0.000000
-1.134004,0.000528,0.000000
-1.143984,0.000535,0.000000
-1.097039,0.000514,0.000000
-1.089726,0.000512,0.000000
-1.137351,0.000534,0.000000
-1.084644,0.000508,0.000000
-1.092231,0.000512,0.000000
-1.117154,0.000525,0.000000
-1.132521,0.000528,0.000000
-1.065502,0.000496,0.000000
-1.128924,0.000527,0.000000
-1.139928,0.000530,0.000000
-1.117631,0.000521,0.000000
-1.155694,0.000539,0.000000
-1.056935,0.000493,0.000000
-1.125520,0.000521,0.000000
-1.135532,0.000526,0.000000
-1.163694,0.000550,0.000000
-1.163629,0.000539,0.000000
-1.130390,0.000533,0.000000
-1.168357,0.000546,0.000000
-1.178935,0.000552,0.000000
-1.163693,0.000548,0.000000
-1.126779,0.000526,0.000000
-1.191227,0.000552,0.000000
-1.137074,0.000534,0.000000
-1.162859,0.000545,0.000000
-1.155168,0.000546,0.000000
-1.148813,0.000538,0.000000
-1.131354,0.000535,0.000000
-1.150937,0.000539,0.000000
-1.197258,0.000562,0.000000
-1.144843,0.000537,0.000000
-1.170823,0.000549,0.000000
-1.195167,0.000565,0.000000
-1.125348,0.000529,0.000000
-1.117569,0.000527,0.000000
-1.179087,0.000555,0.000000
-1.138728,0.000540,0.000000
-1.132576,0.000535,0.000000
-1.089904,0.000516,0.000000
-1.173744,0.000560,0.000000
-1.153544,0.000547,0.000000
-1.171943,0.000552,0.000000
-1.207985,0.000568,0.000000
-1.203328,0.000572,0.000000
-1.118140,0.000535,0.000000
-1.188190,0.000561,0.000000
-1.121879,0.000533,0.000000
-1.149783,0.000547,0.000000
-1.117677,0.000535,0.000000
-1.189260,0.000569,0.000000
-1.130955,0.000545,0.000000
-1.205549,0.000568,0.000000
-1.189171,0.000570,0.000000
-1.258385,0.000600,0.000000
-1.199017,0.000573,0.000000
-1.152681,0.000552,0.000000
-1.156225,0.000552,0.000000
-1.222956,0.000586,0.000000
-1.161247,0.000566,0.000000
-1.198675,0.000577,0.000000
-1.188451,0.000576,0.000000
-1.139736,0.000560,0.000000
-1.179535,0.000565,0.000000
-1.171208,0.000569,0.000000
-1.105378,0.000544,0.000000
-1.194788,0.000579,0.000000
-1.260222,0.000615,0.000000
-1.152290,0.000566,0.000000
-1.263202,0.000613,0.000000
-1.163864,0.000574,0.000000
-1.202044,0.000587,0.000000
-1.195340,0.000591,0.000000
-1.241120,0.000608,0.000000
-1.203342,0.000597,0.000000
-1.171114,0.000585,0.000000
-1.268197,0.000630,0.000000
-1.215004,0.000606,0.000000
-1.263721,0.000632,0.000000
-1.225890,0.000613,0.000000
-1.173563,0.000595,0.000000
-1.305234,0.000651,0.000000
-1.223500,0.000618,0.000000
-1.358175,0.000682,0.000000
-1.235681,0.000629,0.000000
-1.354174,0.000689,0.000000
-1.272538,0.000655,0.000000
-1.280366,0.000660,0.000000
-1.227576,0.000642,0.000000
-1.303788,0.000678,0.000000
-1.232855,0.000644,0.000000
-1.328336,0.000692,0.000000
-1.264716,0.000661,0.000000
-1.298482,0.000686,0.000000
-1.361332,0.000720,0.000000
-1.365928,0.000726,0.000000
-1.317006,0.000696,0.000000
-1.275832,0.000685,0.000000
-1.324469,0.000712,0.000000
-1.337432,0.000719,0.000000
-1.374989,0.000741,0.000000
-1.330746,0.000715,0.000000
-1.353828,0.000724,0.000000
-1.351435,0.000730,0.000000
-1.337013,0.000722,0.000000
-1.339239,0.000725,0.000000
-1.320411,0.000719,0.000000
-1.335195,0.000735,0.000000
-1.316339,0.000733,0.000000
-1.288935,0.000712,0.000000
-1.411970,0.000781,0.000000
-1.244094,0.000695,0.000000
-1.384712,0.000764,0.000000
-1.299366,0.000733,0.000000
-1.367518,0.000764,0.000000
-1.292680,0.000727,0.000000
-1.334304,0.000753,0.000000
-1.421041,0.000796,0.000000
-1.350214,0.000762,0.000000
-1.338694,0.000759,0.000000
-1.360184,0.000773,0.000000
-1.382253,0.000783,0.000000
-1.370629,0.000784,0.000000
-1.205585,0.000712,0.000000
-1.382138,0.000792,0.000000
-1.365061,0.000786,0.000000
-1.405260,0.000806,0.000000
-1.360496,0.000790,0.000000
-1.349020,0.000787,0.000000
-1.362247,0.000792,0.000000
-1.423794,0.000826,0.000000
-1.337576,0.000791,0.000000
-1.384356,0.000809,0.000000
-1.341422,0.000795,0.000000
-1.451479,0.000850,0.000000
-1.336581,0.000793,0.000000
-1.399210,0.000831,0.000000
-1.287471,0.000777,0.000000
-1.466610,0.000862,0.000000
-1.417282,0.000847,0.000000
-1.409147,0.000849,0.000000
-1.369912,0.000831,0.000000
-1.381440,0.000829,0.000000
-1.373073,0.000828,0.000000
-1.393933,0.000846,0.000000
-1.368282,0.000826,0.000000
-1.372401,0.000842,0.000000
-1.406189,0.000861,0.000000
-1.275723,0.000793,0.000000
-1.388809,0.000859,0.000000
